route_id,service_id,trip_id
U8020,weekend,weekend_U8020_U802002_9
U8020,weekend,weekend_U8020_U802002_10
U8020,weekend,weekend_U8020_U802002_11
U8020,weekend,weekend_U8020_U802002_12
U8020,weekend,weekend_U8020_U802002_13
U8020,weekend,weekend_U8020_U802002_14
U8020,weekend,weekend_U8020_U802002_15
S6020,weekday,weekday_S6020_S602002_0
S6050,weekday,weekday_S6050_S605002_0
S6090,weekday,weekday_S6090_S609002_0
U2220,weekday,weekday_U2220_U222002_0
U2220,weekday,weekday_U2220_U222002_1
U2220,weekday,weekday_U2220_U222002_2
U2220,weekday,weekday_U2220_U222002_3
P0040,weekend,weekend_P0040_P004002_0
P0040,weekend,weekend_P0040_P004002_1
S2040,weekday,weekday_S2040_S204002_0
S2040,weekend,weekend_S2040_S204002_0
S2040,weekend,weekend_S2040_S204002_1
R0210,weekday,weekday_R0210_R021002_0
S1030,weekday,weekday_S1030_S103002_0
U8010,weekday,weekday_U8010_U801002_0
U8010,weekday,weekday_U8010_U801001_0
U8010,weekday,weekday_U8010_U801002_1
U8010,weekday,weekday_U8010_U801001_1
U8010,weekday,weekday_U8010_U801002_2
U8010,weekday,weekday_U8010_U801001_2
U8010,weekday,weekday_U8010_U801002_3
U8010,weekday,weekday_U8010_U801001_3
U8010,weekday,weekday_U8010_U801002_4
U8010,weekday,weekday_U8010_U801001_4
U8010,weekday,weekday_U8010_U801002_5
U8010,weekday,weekday_U8010_U801001_5
U8010,weekday,weekday_U8010_U801002_6
U8010,weekday,weekday_U8010_U801001_6
U8010,weekday,weekday_U8010_U801002_7
U8010,weekday,weekday_U8010_U801001_7
U8010,weekday,weekday_U8010_U801002_8
U8010,weekday,weekday_U8010_U801001_8
U8010,weekday,weekday_U8010_U801001_9
U7720,weekday,weekday_U7720_U772002_0
U7720,weekday,weekday_U7720_U772001_0
U7720,weekday,weekday_U7720_U772002_1
U7720,weekday,weekday_U7720_U772001_1
U7720,weekday,weekday_U7720_U772002_2
U7720,weekday,weekday_U7720_U772001_2
U7720,weekday,weekday_U7720_U772002_3
U7720,weekday,weekday_U7720_U772001_3
U7720,weekday,weekday_U7720_U772002_4
U7720,weekday,weekday_U7720_U772001_4
U7720,weekday,weekday_U7720_U772002_5
U7720,weekday,weekday_U7720_U772001_5
U7720,weekday,weekday_U7720_U772002_6
U7720,weekday,weekday_U7720_U772001_6
U7720,weekday,weekday_U7720_U772002_7
U7720,weekday,weekday_U7720_U772001_7
U7720,weekday,weekday_U7720_U772002_8
U7720,weekday,weekday_U7720_U772001_8
U7720,weekday,weekday_U7720_U772002_9
U7720,weekday,weekday_U7720_U772001_9
U7720,weekday,weekday_U7720_U772002_10
U7720,weekday,weekday_U7720_U772001_10
U7720,weekday,weekday_U7720_U772002_11
U7720,weekday,weekday_U7720_U772001_11
U7720,weekday,weekday_U7720_U772002_12
U7720,weekday,weekday_U7720_U772001_12
U7720,weekday,weekday_U7720_U772002_13
U7720,weekday,weekday_U7720_U772001_13
U7720,weekday,weekday_U7720_U772002_14
U7720,weekday,weekday_U7720_U772001_14
U7720,weekday,weekday_U7720_U772002_15
U7720,weekday,weekday_U7720_U772001_15
U7720,weekday,weekday_U7720_U772002_16
U7720,weekday,weekday_U7720_U772001_16
U7720,weekday,weekday_U7720_U772002_17
U7720,weekday,weekday_U7720_U772001_17
U7720,weekday,weekday_U7720_U772001_18
S4080,weekday,weekday_S4080_S408002_0
S4080,weekday,weekday_S4080_S408002_1
S4080,weekday,weekday_S4080_S408002_2
S4080,weekday,weekday_S4080_S408002_3
S4080,weekday,weekday_S4080_S408002_4
S4080,weekday,weekday_S4080_S408002_5
S4080,weekday,weekday_S4080_S408002_6
S4080,weekday,weekday_S4080_S408002_7
S4080,weekday,weekday_S4080_S408002_8
S4080,weekday,weekday_S4080_S408002_9
S4080,weekday,weekday_S4080_S408002_10
S4080,weekday,weekday_S4080_S408002_11
S4080,weekday,weekday_S4080_S408002_12
S1070,weekend,weekend_S1070_S107002_0
S1070,weekend,weekend_S1070_S107002_1
S1070,weekend,weekend_S1070_S107002_2
S1070,weekend,weekend_S1070_S107002_3
S1070,weekend,weekend_S1070_S107002_4
T8510,weekday,weekday_T8510_T851002_0
T8510,weekday,weekday_T8510_T851002_1
T8510,weekday,weekday_T8510_T851002_2
T8510,weekday,weekday_T8510_T851002_3
T8510,weekday,weekday_T8510_T851002_4
T8510,weekday,weekday_T8510_T851002_5
S0070,weekday,weekday_S0070_S007002_0
S0070,weekday,weekday_S0070_S007002_1
S0070,weekday,weekday_S0070_S007002_2
S0070,weekday,weekday_S0070_S007002_3
S0070,weekday,weekday_S0070_S007002_4
S0070,weekday,weekday_S0070_S007002_5
S0070,weekday,weekday_S0070_S007002_6
S0070,weekday,weekday_S0070_S007002_7
S0070,weekend,weekend_S0070_S007002_0
S0070,weekend,weekend_S0070_S007002_1
S0070,weekend,weekend_S0070_S007002_2
S0070,weekend,weekend_S0070_S007002_3
S0070,weekend,weekend_S0070_S007002_4
S0070,weekend,weekend_S0070_S007002_5
S0070,weekend,weekend_S0070_S007002_6
S0070,weekend,weekend_S0070_S007002_7
T7760,weekday,weekday_T7760_T776002_0
T7760,weekday,weekday_T7760_T776002_1
T7760,weekday,weekday_T7760_T776002_2
T7760,weekday,weekday_T7760_T776002_3
T7760,weekday,weekday_T7760_T776002_4
T7760,weekday,weekday_T7760_T776002_5
T7760,weekend,weekend_T7760_T776002_0
T7760,weekend,weekend_T7760_T776002_1
T7760,weekend,weekend_T7760_T776002_2
T7760,weekend,weekend_T7760_T776002_3
T7760,weekend,weekend_T7760_T776002_4
T7760,weekend,weekend_T7760_T776002_5
U4510,weekday,weekday_U4510_U451002_0
U4510,weekday,weekday_U4510_U451001_0
U1710,weekday,weekday_U1710_U171002_0
U1710,weekday,weekday_U1710_U171001_0
U1710,weekday,weekday_U1710_U171002_1
U1710,weekday,weekday_U1710_U171001_1
U1710,weekday,weekday_U1710_U171002_2
U1710,weekday,weekday_U1710_U171001_2
U1710,weekday,weekday_U1710_U171002_3
U1710,weekday,weekday_U1710_U171001_3
U1710,weekday,weekday_U1710_U171002_4
U1710,weekday,weekday_U1710_U171001_4
U1710,weekday,weekday_U1710_U171002_5
U1710,weekday,weekday_U1710_U171001_5
U1710,weekday,weekday_U1710_U171002_6
U1710,weekday,weekday_U1710_U171001_6
U1710,weekday,weekday_U1710_U171002_7
U1710,weekday,weekday_U1710_U171001_7
U1710,weekday,weekday_U1710_U171002_8
U1710,weekday,weekday_U1710_U171001_8
U1710,weekday,weekday_U1710_U171002_9
U1710,weekday,weekday_U1710_U171001_9
U1710,weekday,weekday_U1710_U171002_10
U1710,weekday,weekday_U1710_U171001_10
U1710,weekday,weekday_U1710_U171002_11
U1710,weekday,weekday_U1710_U171001_11
U1710,weekday,weekday_U1710_U171002_12
U1710,weekday,weekday_U1710_U171001_12
U1710,weekday,weekday_U1710_U171002_13
U1710,weekday,weekday_U1710_U171001_13
U1710,weekday,weekday_U1710_U171002_14
U1710,weekday,weekday_U1710_U171001_14
U1710,weekday,weekday_U1710_U171002_15
U1710,weekday,weekday_U1710_U171001_15
T2010,weekend,weekend_T2010_T201002_0
T2010,weekend,weekend_T2010_T201001_0
T2010,weekend,weekend_T2010_T201002_1
T2010,weekend,weekend_T2010_T201001_1
T2010,weekend,weekend_T2010_T201002_2
T2010,weekend,weekend_T2010_T201001_2
T2010,weekend,weekend_T2010_T201002_3
T2010,weekend,weekend_T2010_T201001_3
T2010,weekend,weekend_T2010_T201002_4
T2010,weekend,weekend_T2010_T201001_4
T2010,weekend,weekend_T2010_T201002_5
T2010,weekend,weekend_T2010_T201001_5
T2010,weekend,weekend_T2010_T201002_6
T2010,weekend,weekend_T2010_T201001_6
T2010,weekend,weekend_T2010_T201002_7
T2010,weekend,weekend_T2010_T201001_7
T2010,weekend,weekend_T2010_T201002_8
T2010,weekend,weekend_T2010_T201001_8
T2010,weekend,weekend_T2010_T201002_9
T2010,weekend,weekend_T2010_T201002_10
T2010,weekend,weekend_T2010_T201001_10
T2010,weekend,weekend_T2010_T201002_11
T2010,weekend,weekend_T2010_T201001_11
T2010,weekend,weekend_T2010_T201002_12
T2010,weekend,weekend_T2010_T201001_12
T2010,weekend,weekend_T2010_T201002_13
T2010,weekend,weekend_T2010_T201001_13
T2010,weekend,weekend_T2010_T201002_14
T2010,weekend,weekend_T2010_T201001_14
U8220,weekday,weekday_U8220_U822002_0
U8220,weekday,weekday_U8220_U822002_1
U6410,weekday,weekday_U6410_U641002_0
U6410,weekday,weekday_U6410_U641002_1
U6510,weekday,weekday_U6510_U651002_0
U6510,weekday,weekday_U6510_U651002_1
U6510,weekday,weekday_U6510_U651002_2
U6510,weekend,weekend_U6510_U651002_0
U6510,weekend,weekend_U6510_U651002_1
U6510,weekend,weekend_U6510_U651002_2
U6520,weekday,weekday_U6520_U652002_0
U6520,weekday,weekday_U6520_U652002_1
U6520,weekday,weekday_U6520_U652002_2
U6520,weekday,weekday_U6520_U652002_3
U6520,weekday,weekday_U6520_U652002_4
U6520,weekend,weekend_U6520_U652002_0
U6520,weekend,weekend_U6520_U652002_1
U6520,weekend,weekend_U6520_U652002_2
U6520,weekend,weekend_U6520_U652002_3
U6520,weekend,weekend_U6520_U652002_4
T2010,weekday,weekday_T2010_T201002_0
T2010,weekday,weekday_T2010_T201001_0
T2010,weekday,weekday_T2010_T201002_1
T2010,weekday,weekday_T2010_T201001_1
T2010,weekday,weekday_T2010_T201002_2
T2010,weekday,weekday_T2010_T201001_2
T2010,weekday,weekday_T2010_T201002_3
T2010,weekday,weekday_T2010_T201001_3
T2010,weekday,weekday_T2010_T201002_4
T2010,weekday,weekday_T2010_T201001_4
T2010,weekday,weekday_T2010_T201002_5
T2010,weekday,weekday_T2010_T201001_5
T2010,weekday,weekday_T2010_T201002_6
T2010,weekday,weekday_T2010_T201001_6
T2010,weekday,weekday_T2010_T201002_7
T2010,weekday,weekday_T2010_T201001_7
T2010,weekday,weekday_T2010_T201002_8
T2010,weekday,weekday_T2010_T201001_8
T2010,weekday,weekday_T2010_T201002_9
T2010,weekday,weekday_T2010_T201001_9
T2010,weekday,weekday_T2010_T201002_10
T2010,weekday,weekday_T2010_T201001_10
T2010,weekday,weekday_T2010_T201002_11
T2010,weekday,weekday_T2010_T201001_11
T2010,weekday,weekday_T2010_T201002_12
T2010,weekday,weekday_T2010_T201001_12
T2010,weekday,weekday_T2010_T201002_13
T2010,weekday,weekday_T2010_T201001_13
T2010,weekday,weekday_T2010_T201002_14
T2010,weekday,weekday_T2010_T201001_14
T2010,weekday,weekday_T2010_T201002_15
T2010,weekday,weekday_T2010_T201001_15
S1190,weekday,weekday_S1190_S119002_0
S1190,weekday,weekday_S1190_S119002_1
S1190,weekday,weekday_S1190_S119002_2
S1190,weekday,weekday_S1190_S119002_3
S1190,weekday,weekday_S1190_S119002_4
S1190,weekday,weekday_S1190_S119002_5
S1190,weekday,weekday_S1190_S119002_6
S1190,weekday,weekday_S1190_S119002_7
S1190,weekday,weekday_S1190_S119002_8
S1190,weekday,weekday_S1190_S119002_9
S1190,weekday,weekday_S1190_S119002_10
S1190,weekday,weekday_S1190_S119002_11
S1190,weekday,weekday_S1190_S119002_12
S1190,weekday,weekday_S1190_S119002_13
S1190,weekday,weekday_S1190_S119002_14
S1190,weekday,weekday_S1190_S119002_15
S1190,weekday,weekday_S1190_S119002_16
U6500,weekend,weekend_U6500_U650002_0
U6500,weekend,weekend_U6500_U650002_1
U6500,weekend,weekend_U6500_U650002_2
U6500,weekend,weekend_U6500_U650002_3
U6500,weekend,weekend_U6500_U650002_4
U6500,weekend,weekend_U6500_U650002_5
U1900,weekday,weekday_U1900_U190002_0
U1900,weekday,weekday_U1900_U190001_0
U1900,weekday,weekday_U1900_U190002_1
U1900,weekday,weekday_U1900_U190001_1
U1900,weekday,weekday_U1900_U190002_2
U1900,weekday,weekday_U1900_U190001_2
U1900,weekday,weekday_U1900_U190002_3
U1900,weekday,weekday_U1900_U190001_3
U1900,weekday,weekday_U1900_U190002_4
U1900,weekday,weekday_U1900_U190001_4
U1900,weekday,weekday_U1900_U190002_5
U1900,weekday,weekday_U1900_U190001_5
U1900,weekday,weekday_U1900_U190002_6
U1900,weekday,weekday_U1900_U190001_6
U1900,weekday,weekday_U1900_U190002_7
U1900,weekday,weekday_U1900_U190001_7
U1900,weekday,weekday_U1900_U190002_8
U1900,weekday,weekday_U1900_U190001_8
U1900,weekday,weekday_U1900_U190002_9
U1900,weekday,weekday_U1900_U190001_9
U1900,weekday,weekday_U1900_U190002_10
U1900,weekday,weekday_U1900_U190001_10
U1900,weekday,weekday_U1900_U190002_11
U1900,weekday,weekday_U1900_U190001_11
T2500,weekday,weekday_T2500_T250002_0
T2500,weekday,weekday_T2500_T250002_1
T2500,weekday,weekday_T2500_T250002_2
T2500,weekday,weekday_T2500_T250002_3
T2500,weekday,weekday_T2500_T250002_4
U3000,weekday,weekday_U3000_U300002_0
U3000,weekday,weekday_U3000_U300002_1
U3000,weekday,weekday_U3000_U300002_2
U3000,weekday,weekday_U3000_U300002_3
U3000,weekday,weekday_U3000_U300002_4
U3000,weekday,weekday_U3000_U300002_5
U3000,weekday,weekday_U3000_U300002_6
U3000,weekday,weekday_U3000_U300002_7
U3000,weekday,weekday_U3000_U300002_8
U3000,weekday,weekday_U3000_U300002_9
U3000,weekday,weekday_U3000_U300002_10
U3000,weekday,weekday_U3000_U300002_11
U3000,weekend,weekend_U3000_U300002_0
U3000,weekend,weekend_U3000_U300002_1
U3000,weekend,weekend_U3000_U300002_2
U3000,weekend,weekend_U3000_U300002_3
U3000,weekend,weekend_U3000_U300002_4
U3000,weekend,weekend_U3000_U300002_5
U3000,weekend,weekend_U3000_U300002_6
U3000,weekend,weekend_U3000_U300002_7
U3000,weekend,weekend_U3000_U300002_8
U3000,weekend,weekend_U3000_U300002_9
U3000,weekend,weekend_U3000_U300002_10
U3000,weekend,weekend_U3000_U300002_11
U4200,weekday,weekday_U4200_U420002_0
U4200,weekday,weekday_U4200_U420002_1
U4200,weekday,weekday_U4200_U420002_2
U4200,weekday,weekday_U4200_U420002_3
U4200,weekday,weekday_U4200_U420002_4
U4200,weekday,weekday_U4200_U420002_5
U4200,weekday,weekday_U4200_U420002_6
U4200,weekday,weekday_U4200_U420002_7
U4200,weekday,weekday_U4200_U420002_8
U4200,weekend,weekend_U4200_U420002_0
U4200,weekend,weekend_U4200_U420002_1
U4200,weekend,weekend_U4200_U420002_2
U4200,weekend,weekend_U4200_U420002_3
U4200,weekend,weekend_U4200_U420002_4
U4200,weekend,weekend_U4200_U420002_5
U4210,weekday,weekday_U4210_U421002_0
U4210,weekday,weekday_U4210_U421002_1
U4210,weekday,weekday_U4210_U421002_2
U4210,weekday,weekday_U4210_U421002_3
U4210,weekday,weekday_U4210_U421002_4
U4210,weekday,weekday_U4210_U421002_5
U4210,weekday,weekday_U4210_U421002_6
U4210,weekday,weekday_U4210_U421002_7
U4210,weekday,weekday_U4210_U421002_8
U4210,weekend,weekend_U4210_U421002_0
U4210,weekend,weekend_U4210_U421002_1
U4210,weekend,weekend_U4210_U421002_2
U4210,weekend,weekend_U4210_U421002_3
U4210,weekend,weekend_U4210_U421002_4
U4210,weekend,weekend_U4210_U421002_5
U4210,weekend,weekend_U4210_U421002_6
U4210,weekend,weekend_U4210_U421002_7
U4210,weekend,weekend_U4210_U421002_8
U4210,weekend,weekend_U4210_U421002_9
U4210,weekend,weekend_U4210_U421002_10
U4210,weekend,weekend_U4210_U421002_11
U4210,weekend,weekend_U4210_U421002_12
U2200,weekday,weekday_U2200_U220002_0
U2200,weekday,weekday_U2200_U220001_0
U2200,weekday,weekday_U2200_U220002_1
U2200,weekday,weekday_U2200_U220001_1
U2200,weekday,weekday_U2200_U220002_2
U2200,weekday,weekday_U2200_U220001_2
U2200,weekday,weekday_U2200_U220002_3
U2200,weekday,weekday_U2200_U220001_3
U2200,weekday,weekday_U2200_U220002_4
U2200,weekday,weekday_U2200_U220001_4
U2200,weekday,weekday_U2200_U220002_5
U2200,weekday,weekday_U2200_U220001_5
U2200,weekday,weekday_U2200_U220002_6
U2200,weekday,weekday_U2200_U220001_6
U2200,weekday,weekday_U2200_U220002_7
U2200,weekday,weekday_U2200_U220001_7
U2200,weekday,weekday_U2200_U220002_8
U2200,weekday,weekday_U2200_U220001_8
U2200,weekend,weekend_U2200_U220002_0
U2200,weekend,weekend_U2200_U220001_0
U2200,weekend,weekend_U2200_U220002_1
U2200,weekend,weekend_U2200_U220001_1
U2200,weekend,weekend_U2200_U220002_2
U2200,weekend,weekend_U2200_U220001_2
U2200,weekend,weekend_U2200_U220002_3
U2200,weekend,weekend_U2200_U220001_3
U2200,weekend,weekend_U2200_U220002_4
U2200,weekend,weekend_U2200_U220001_4
U2200,weekend,weekend_U2200_U220002_5
U2200,weekend,weekend_U2200_U220001_5
U2200,weekend,weekend_U2200_U220002_6
U2200,weekend,weekend_U2200_U220001_6
U2200,weekend,weekend_U2200_U220002_7
U2200,weekend,weekend_U2200_U220001_7
U2200,weekend,weekend_U2200_U220002_8
U2200,weekend,weekend_U2200_U220001_8
U2200,weekend,weekend_U2200_U220002_9
U2200,weekend,weekend_U2200_U220001_9
U2200,weekend,weekend_U2200_U220002_10
U2200,weekend,weekend_U2200_U220001_10
U2200,weekend,weekend_U2200_U220002_11
U2200,weekend,weekend_U2200_U220001_11
U2200,weekend,weekend_U2200_U220002_12
U2200,weekend,weekend_U2200_U220001_12
U2200,weekend,weekend_U2200_U220002_13
U2200,weekend,weekend_U2200_U220001_13
U2200,weekend,weekend_U2200_U220002_14
U2200,weekend,weekend_U2200_U220001_14
U2200,weekend,weekend_U2200_U220002_15
U2200,weekend,weekend_U2200_U220001_15
U2200,weekend,weekend_U2200_U220002_16
U2200,weekend,weekend_U2200_U220001_16
U7800,weekend,weekend_U7800_U780002_0
U7800,weekend,weekend_U7800_U780001_0
U7800,weekend,weekend_U7800_U780002_1
U7800,weekend,weekend_U7800_U780001_1
U7800,weekend,weekend_U7800_U780002_2
U7800,weekend,weekend_U7800_U780001_2
U7800,weekend,weekend_U7800_U780002_3
U7800,weekend,weekend_U7800_U780001_3
U7800,weekend,weekend_U7800_U780002_4
U7800,weekend,weekend_U7800_U780001_4
U7800,weekend,weekend_U7800_U780002_5
U7800,weekend,weekend_U7800_U780001_5
U7800,weekend,weekend_U7800_U780002_6
U7800,weekend,weekend_U7800_U780001_6
U7800,weekend,weekend_U7800_U780002_7
U7800,weekend,weekend_U7800_U780001_7
U7800,weekend,weekend_U7800_U780002_8
U7800,weekend,weekend_U7800_U780001_8
U7800,weekend,weekend_U7800_U780002_9
U7800,weekend,weekend_U7800_U780001_9
U7800,weekend,weekend_U7800_U780001_10
U7800,weekday,weekday_U7800_U780002_0
U7800,weekday,weekday_U7800_U780001_0
U7800,weekday,weekday_U7800_U780002_1
U7800,weekday,weekday_U7800_U780001_1
U7800,weekday,weekday_U7800_U780002_2
U7800,weekday,weekday_U7800_U780001_2
U7800,weekday,weekday_U7800_U780002_3
U7800,weekday,weekday_U7800_U780001_3
U7800,weekday,weekday_U7800_U780002_4
U7800,weekday,weekday_U7800_U780001_4
U7800,weekday,weekday_U7800_U780002_5
U7800,weekday,weekday_U7800_U780001_5
U7800,weekday,weekday_U7800_U780002_6
U7800,weekday,weekday_U7800_U780001_6
U7800,weekday,weekday_U7800_U780002_7
U7800,weekday,weekday_U7800_U780001_7
U7800,weekday,weekday_U7800_U780002_8
U7800,weekday,weekday_U7800_U780001_8
U7800,weekday,weekday_U7800_U780002_9
U7800,weekday,weekday_U7800_U780001_9
U7800,weekday,weekday_U7800_U780001_10
S4050,weekday,weekday_S4050_S405002_0
S4050,weekday,weekday_S4050_S405002_1
S4050,weekday,weekday_S4050_S405002_2
S4050,weekday,weekday_S4050_S405002_3
S4050,weekday,weekday_S4050_S405002_4
S4050,weekday,weekday_S4050_S405002_5
S4050,weekday,weekday_S4050_S405002_6
S4050,weekend,weekend_S4050_S405002_0
S4050,weekend,weekend_S4050_S405002_1
S4050,weekend,weekend_S4050_S405002_2
S4050,weekend,weekend_S4050_S405002_3
S4050,weekend,weekend_S4050_S405002_4
S4050,weekend,weekend_S4050_S405002_5
S4050,weekend,weekend_S4050_S405002_6
S4100,weekday,weekday_S4100_S410002_0
S4100,weekday,weekday_S4100_S410002_1
S4100,weekday,weekday_S4100_S410002_2
S4100,weekday,weekday_S4100_S410002_3
S4100,weekday,weekday_S4100_S410002_4
S4100,weekend,weekend_S4100_S410002_0
S4100,weekend,weekend_S4100_S410002_1
S4100,weekend,weekend_S4100_S410002_2
S4100,weekend,weekend_S4100_S410002_3
S4100,weekend,weekend_S4100_S410002_4
U1910,weekday,weekday_U1910_U191002_0
U1910,weekday,weekday_U1910_U191002_1
U1910,weekend,weekend_U1910_U191002_0
P1040,weekday,weekday_P1040_P104002_0
P1040,weekday,weekday_P1040_P104002_1
P1040,weekday,weekday_P1040_P104002_2
P1040,weekday,weekday_P1040_P104002_3
P1040,weekday,weekday_P1040_P104002_4
S4030,weekday,weekday_S4030_S403002_0
S4030,weekday,weekday_S4030_S403002_1
S4030,weekday,weekday_S4030_S403002_2
S4030,weekday,weekday_S4030_S403002_3
S4030,weekday,weekday_S4030_S403002_4
S4030,weekday,weekday_S4030_S403002_5
S4030,weekday,weekday_S4030_S403002_6
S4030,weekday,weekday_S4030_S403002_7
S4030,weekday,weekday_S4030_S403002_8
S4030,weekday,weekday_S4030_S403002_9
S4030,weekend,weekend_S4030_S403002_0
S4030,weekend,weekend_S4030_S403002_1
S4030,weekend,weekend_S4030_S403002_2
S4030,weekend,weekend_S4030_S403002_3
S4030,weekend,weekend_S4030_S403002_4
S4030,weekend,weekend_S4030_S403002_5
S4030,weekend,weekend_S4030_S403002_6
S4030,weekend,weekend_S4030_S403002_7
S4030,weekend,weekend_S4030_S403002_8
S4030,weekend,weekend_S4030_S403002_9
U2500,weekday,weekday_U2500_U250002_0
U2500,weekday,weekday_U2500_U250001_0
U2500,weekday,weekday_U2500_U250002_1
U2500,weekday,weekday_U2500_U250001_1
U2500,weekday,weekday_U2500_U250002_2
U2500,weekday,weekday_U2500_U250002_3
U2500,weekday,weekday_U2500_U250001_3
U2500,weekday,weekday_U2500_U250002_4
U2500,weekday,weekday_U2500_U250002_5
U2500,weekday,weekday_U2500_U250001_5
U2500,weekday,weekday_U2500_U250002_6
U2500,weekday,weekday_U2500_U250002_7
U2500,weekday,weekday_U2500_U250001_7
U2500,weekday,weekday_U2500_U250002_8
U2500,weekday,weekday_U2500_U250002_9
U2500,weekday,weekday_U2500_U250001_9
U2500,weekday,weekday_U2500_U250002_10
U2500,weekday,weekday_U2500_U250002_11
U2500,weekday,weekday_U2500_U250001_11
U2500,weekday,weekday_U2500_U250002_12
U2500,weekday,weekday_U2500_U250002_13
U2500,weekday,weekday_U2500_U250001_13
U2500,weekday,weekday_U2500_U250002_14
U2500,weekday,weekday_U2500_U250001_14
U2500,weekday,weekday_U2500_U250002_15
U2500,weekday,weekday_U2500_U250002_16
U2500,weekday,weekday_U2500_U250001_16
U2500,weekday,weekday_U2500_U250002_17
U2500,weekday,weekday_U2500_U250001_17
U2500,weekday,weekday_U2500_U250002_18
U2500,weekday,weekday_U2500_U250001_18
U2500,weekday,weekday_U2500_U250002_19
U2500,weekday,weekday_U2500_U250001_19
U2500,weekday,weekday_U2500_U250002_20
U2500,weekday,weekday_U2500_U250001_20
U2500,weekday,weekday_U2500_U250002_21
U2500,weekday,weekday_U2500_U250001_21
U2500,weekday,weekday_U2500_U250002_22
U2500,weekday,weekday_U2500_U250001_22
U2500,weekday,weekday_U2500_U250002_23
U2500,weekday,weekday_U2500_U250001_23
U2500,weekday,weekday_U2500_U250002_24
U2500,weekday,weekday_U2500_U250001_24
U2500,weekend,weekend_U2500_U250002_0
